2005-01-01	-5.6246000e+01
2005-01-02	-5.6214000e+01
2005-01-03	-5.6184000e+01
2005-01-04	-5.6154000e+01
2005-01-05	-5.6125000e+01
2005-01-06	-5.6097000e+01
2005-01-07	-5.6069000e+01
2005-01-08	-5.6042000e+01
2005-01-09	-5.6015000e+01
2005-01-10	-5.5990000e+01
2005-01-11	-5.5965000e+01
2005-01-12	-5.5940000e+01
2005-01-13	-5.5916000e+01
2005-01-14	-5.5893000e+01
2005-01-15	-5.5870000e+01
2005-01-16	-5.5848000e+01
2005-01-17	-5.5826000e+01
2005-01-18	-5.5805000e+01
2005-01-19	-5.5784000e+01
2005-01-20	-5.5764000e+01
2005-01-21	-5.5744000e+01
2005-01-22	-5.5725000e+01
2005-01-23	-5.5706000e+01
2005-01-24	-5.5688000e+01
2005-01-25	-5.5670000e+01
2005-01-26	-5.5652000e+01
2005-01-27	-5.5599000e+01
2005-01-28	-5.5550000e+01
2005-01-29	-5.5506000e+01
2005-01-30	-5.5456000e+01
2005-01-31	-5.5384000e+01
2005-02-01	-5.5283000e+01
2005-02-02	-5.5195000e+01
2005-02-03	-5.5117000e+01
2005-02-04	-5.5048000e+01
2005-02-05	-5.4980000e+01
2005-02-06	-5.4858000e+01
2005-02-07	-5.4734000e+01
2005-02-08	-5.4626000e+01
2005-02-09	-5.4532000e+01
2005-02-10	-5.4449000e+01
2005-02-11	-5.4378000e+01
2005-02-12	-5.4315000e+01
2005-02-13	-5.4261000e+01
2005-02-14	-5.4213000e+01
2005-02-15	-5.4172000e+01
2005-02-16	-5.4136000e+01
2005-02-17	-5.4105000e+01
2005-02-18	-5.4077000e+01
2005-02-19	-5.4053000e+01
2005-02-20	-5.4033000e+01
2005-02-21	-5.4014000e+01
2005-02-22	-5.3998000e+01
2005-02-23	-5.3985000e+01
2005-02-24	-5.3971000e+01
2005-02-25	-5.3950000e+01
2005-02-26	-5.3878000e+01
2005-02-27	-5.3815000e+01
2005-02-28	-5.3760000e+01
2005-03-01	-5.3711000e+01
2005-03-02	-5.3638000e+01
2005-03-03	-5.3573000e+01
2005-03-04	-5.3517000e+01
2005-03-05	-5.3425000e+01
2005-03-06	-5.3315000e+01
2005-03-07	-5.3205000e+01
2005-03-08	-5.3108000e+01
2005-03-09	-5.3022000e+01
2005-03-10	-5.2948000e+01
2005-03-11	-5.2883000e+01
2005-03-12	-5.2828000e+01
2005-03-13	-5.2780000e+01
2005-03-14	-5.2739000e+01
2005-03-15	-5.2704000e+01
2005-03-16	-5.2674000e+01
2005-03-17	-5.2649000e+01
2005-03-18	-5.2627000e+01
2005-03-19	-5.2609000e+01
2005-03-20	-5.2593000e+01
2005-03-21	-5.2580000e+01
2005-03-22	-5.2569000e+01
2005-03-23	-5.2560000e+01
2005-03-24	-5.2553000e+01
2005-03-25	-5.2547000e+01
2005-03-26	-5.2542000e+01
2005-03-27	-5.2538000e+01
2005-03-28	-5.2534000e+01
2005-03-29	-5.2532000e+01
2005-03-30	-5.2530000e+01
2005-03-31	-5.2529000e+01
2005-04-01	-5.2528000e+01
2005-04-02	-5.2527000e+01
2005-04-03	-5.2526000e+01
2005-04-04	-5.2526000e+01
2005-04-05	-5.2526000e+01
2005-04-06	-5.2526000e+01
2005-04-07	-5.2526000e+01
2005-04-08	-5.2526000e+01
2005-04-09	-5.2526000e+01
2005-04-10	-5.2526000e+01
2005-04-11	-5.2526000e+01
2005-04-12	-5.2527000e+01
2005-04-13	-5.2527000e+01
2005-04-14	-5.2526000e+01
2005-04-15	-5.2526000e+01
2005-04-16	-5.2526000e+01
2005-04-17	-5.2526000e+01
2005-04-18	-5.2525000e+01
2005-04-19	-5.2525000e+01
2005-04-20	-5.2524000e+01
2005-04-21	-5.2524000e+01
2005-04-22	-5.2523000e+01
2005-04-23	-5.2522000e+01
2005-04-24	-5.2521000e+01
2005-04-25	-5.2520000e+01
2005-04-26	-5.2519000e+01
2005-04-27	-5.2517000e+01
2005-04-28	-5.2516000e+01
2005-04-29	-5.2514000e+01
2005-04-30	-5.2513000e+01
2005-05-01	-5.2511000e+01
2005-05-02	-5.2509000e+01
2005-05-03	-5.2507000e+01
2005-05-04	-5.2505000e+01
2005-05-05	-5.2503000e+01
2005-05-06	-5.2500000e+01
2005-05-07	-5.2498000e+01
2005-05-08	-5.2481000e+01
2005-05-09	-5.2466000e+01
