obsnme,obsval,weight,obgnme
gid5163_20081229,-18.70452825,0.15473557663381504,gid5163
gid5163_20081230,-18.75393125,0.15473557663381504,gid5163
gid5163_20081231,-18.791682,0.15473557663381504,gid5163
gid5163_20090101,-18.72681675,0.15473557663381504,gid5163
gid5163_20090102,-18.74732725,0.15473557663381504,gid5163
gid5163_20090103,-18.7183395,0.15473557663381504,gid5163
gid5163_20090104,-18.711164,0.15473557663381504,gid5163
gid5163_20090105,-18.74916875,0.15473557663381504,gid5163
gid5163_20090106,-18.7003055,0.15473557663381504,gid5163
gid5163_20090107,-18.68363675,0.15473557663381504,gid5163
gid5163_20090108,-18.65353775,0.15473557663381504,gid5163
gid5163_20090109,-18.723102,0.15473557663381504,gid5163
gid5163_20090110,-18.73240475,0.15473557663381504,gid5163
gid5163_20090111,-18.653252,0.15473557663381504,gid5163
gid5163_20090112,-18.68001725,0.15473557663381504,gid5163
gid5163_20090113,-18.716879,0.15473557663381504,gid5163
gid5163_20090114,-18.72922975,0.15473557663381504,gid5163
gid5163_20090115,-18.821019,0.15473557663381504,gid5163
gid5163_20090116,-18.81952675,0.15473557663381504,gid5163
gid5163_20090117,-18.70027375,0.15473557663381504,gid5163
gid5163_20090118,-18.6561095,0.15473557663381504,gid5163
gid5163_20090119,-18.7564395,0.15473557663381504,gid5163
gid5163_20090120,-18.8284485,0.15473557663381504,gid5163
gid5163_20090121,-18.8584205,0.15473557663381504,gid5163
gid5163_20090122,-18.8447045,0.15473557663381504,gid5163
gid5163_20090123,-18.8996955,0.15473557663381504,gid5163
gid5163_20090124,-18.89674275,0.15473557663381504,gid5163
gid5163_20090125,-18.856579,0.15473557663381504,gid5163
gid5163_20090126,-18.90741075,0.15473557663381504,gid5163
gid5163_20090127,-18.93750975,0.15473557663381504,gid5163
gid5163_20090128,-18.956655,0.15473557663381504,gid5163
gid5163_20090129,-18.9684025,0.15473557663381504,gid5163
gid5163_20090130,-19.00047,0.15473557663381504,gid5163
gid5163_20090131,-18.95179725,0.15473557663381504,gid5163
gid5163_20090201,-18.928207,0.15473557663381504,gid5163
gid5163_20090202,-19.053175,0.15473557663381504,gid5163
gid5163_20090203,-19.1089915,0.15473557663381504,gid5163
gid5163_20090204,-19.22224375,0.15473557663381504,gid5163
gid5163_20090205,-19.33235275,0.15473557663381504,gid5163
gid5163_20090206,-19.48532425,0.15473557663381504,gid5163
gid5163_20090207,-19.45097075,0.15473557663381504,gid5163
gid5163_20090208,-19.47364025,0.15473557663381504,gid5163
gid5163_20090209,-19.484721,0.15473557663381504,gid5163
gid5163_20090210,-19.48259375,0.15473557663381504,gid5163
gid5163_20090211,-19.51440725,0.15473557663381504,gid5163
gid5163_20090212,-19.64210575,0.15473557663381504,gid5163
gid5163_20090213,-19.7516115,0.15473557663381504,gid5163
gid5163_20090214,-19.71106675,0.15473557663381504,gid5163
gid5163_20090215,-19.776567,0.15473557663381504,gid5163
gid5163_20090216,-19.951573,0.15473557663381504,gid5163
gid5163_20090217,-20.00551625,0.15473557663381504,gid5163
gid5163_20090218,-19.98068775,0.15473557663381504,gid5163
gid5163_20090219,-20.07339775,0.15473557663381504,gid5163
gid5163_20090220,-20.18826925,0.15473557663381504,gid5163
gid5163_20090221,-20.14521625,0.15473557663381504,gid5163
gid5163_20090222,-20.1662665,0.15473557663381504,gid5163
gid5163_20090223,-20.28571,0.15473557663381504,gid5163
gid5163_20090224,-20.295235,0.15473557663381504,gid5163
gid5163_20090225,-20.4073125,0.15473557663381504,gid5163
gid5163_20090226,-20.5287245,0.15473557663381504,gid5163
gid5163_20090227,-20.5953995,0.15473557663381504,gid5163
gid5163_20090228,-20.564856,0.15473557663381504,gid5163
gid5163_20090301,-20.47427325,0.15473557663381504,gid5163
gid5163_20090302,-20.54882225,0.15473557663381504,gid5163
gid5163_20090303,-20.61860875,0.15473557663381504,gid5163
gid5163_20090304,-20.74554525,0.15473557663381504,gid5163
gid5163_20090305,-20.7993615,0.15473557663381504,gid5163
gid5163_20090306,-20.910296,0.15473557663381504,gid5163
gid5163_20090307,-20.8626075,0.15473557663381504,gid5163
gid5163_20090308,-20.84974875,0.15473557663381504,gid5163
gid5163_20090309,-20.925282,0.15473557663381504,gid5163
gid5163_20090310,-20.902168,0.15473557663381504,gid5163
gid5163_20090311,-20.79812325,0.15473557663381504,gid5163
gid5163_20090312,-20.28510675,0.15473557663381504,gid5163
gid5163_20090313,-19.7660895,0.15473557663381504,gid5163
gid5163_20090314,-19.4289045,0.15473557663381504,gid5163
gid5163_20090315,-19.24478625,0.15473557663381504,gid5163
gid5163_20090316,-19.29450675,0.15473557663381504,gid5163
gid5163_20090317,-19.352641,0.15473557663381504,gid5163
gid5163_20090318,-19.417157,0.15473557663381504,gid5163
gid5163_20090319,-19.51034325,0.15473557663381504,gid5163
gid5163_20090320,-19.6534405,0.15473557663381504,gid5163
gid5163_20090321,-19.74211825,0.15473557663381504,gid5163
gid5163_20090322,-19.77634475,0.15473557663381504,gid5163
gid5163_20090323,-19.90725,0.15473557663381504,gid5163
gid5163_20090324,-19.9176005,0.15473557663381504,gid5163
gid5163_20090325,-19.98710125,0.15473557663381504,gid5163
gid5163_20090326,-19.99326075,0.15473557663381504,gid5163
gid5163_20090327,-19.90321775,0.15473557663381504,gid5163
gid5163_20090328,-19.86486375,0.15473557663381504,gid5163
gid5163_20090329,-19.89858225,0.15473557663381504,gid5163
gid5163_20090330,-20.08330375,0.15473557663381504,gid5163
gid5163_20090331,-20.19506375,0.15473557663381504,gid5163
gid5163_20090401,-20.20858925,0.15473557663381504,gid5163
gid5163_20090402,-20.29660025,0.15473557663381504,gid5163
gid5163_20090403,-20.42118725,0.15473557663381504,gid5163
gid5163_20090404,-20.5613,0.15473557663381504,gid5163
gid5163_20090405,-20.80771175,0.15473557663381504,gid5163
gid5163_20090406,-21.07555475,0.15473557663381504,gid5163
gid5163_20090407,-21.1544535,0.15473557663381504,gid5163
gid5163_20090408,-21.329777,0.15473557663381504,gid5163
gid5163_20090409,-21.52640475,0.15473557663381504,gid5163
gid5163_20090410,-21.69836275,0.15473557663381504,gid5163
gid5163_20090411,-21.49370225,0.15473557663381504,gid5163
gid5163_20090412,-21.19503,0.15473557663381504,gid5163
