obsnme,obsval,weight,obgnme
g_5163_20110527,-24.65993925,1,g_5163
g_5163_20110528,-24.68051325,1,g_5163
g_5163_20110529,-24.683339,1,g_5163
g_5163_20110530,-25.03058875,1,g_5163
g_5163_20110531,-25.43965575,1,g_5163
g_5163_20110601,-25.67187525,1,g_5163
g_5163_20110602,-25.83253025,1,g_5163
g_5163_20110603,-25.93603525,1,g_5163
g_5163_20110604,-25.971246,1,g_5163
g_5163_20110605,-25.81913175,1,g_5163
g_5163_20110606,-26.143331,1,g_5163
g_5163_20110607,-26.48785025,1,g_5163
g_5163_20110608,-26.7273405,1,g_5163
g_5163_20110609,-26.90491825,1,g_5163
g_5163_20110610,-26.98924625,1,g_5163
g_5163_20110611,-26.8422755,1,g_5163
g_5163_20110612,-26.738707,1,g_5163
g_5163_20110613,-27.0457295,1,g_5163
g_5163_20110614,-27.3022695,1,g_5163
g_5163_20110615,-27.5457285,1,g_5163
g_5163_20110616,-27.69403275,1,g_5163
g_5163_20110617,-27.80712625,1,g_5163
g_5163_20110618,-27.63929575,1,g_5163
g_5163_20110619,-27.52848825,1,g_5163
g_5163_20110620,-27.767534,1,g_5163
g_5163_20110621,-27.83716175,1,g_5163
g_5163_20110622,-27.27353575,1,g_5163
g_5163_20110623,-26.533983,1,g_5163
g_5163_20110624,-26.1917815,1,g_5163
g_5163_20110625,-26.06259075,1,g_5163
g_5163_20110626,-25.822148,1,g_5163
g_5163_20110627,-25.98029475,1,g_5163
g_5163_20110628,-26.22203925,1,g_5163
g_5163_20110629,-26.340943,1,g_5163
g_5163_20110630,-26.378154,1,g_5163
g_5163_20110701,-26.392505,1,g_5163
g_5163_20110702,-26.2214995,1,g_5163
g_5163_20110703,-26.145998,1,g_5163
g_5163_20110704,-26.37228025,1,g_5163
g_5163_20110705,-26.586688,1,g_5163
g_5163_20110706,-26.65142625,1,g_5163
g_5163_20110707,-26.69435225,1,g_5163
g_5163_20110708,-26.754455,1,g_5163
g_5163_20110709,-26.617168,1,g_5163
g_5163_20110710,-26.454862,1,g_5163
g_5163_20110711,-26.52766475,1,g_5163
g_5163_20110712,-26.7136245,1,g_5163
g_5163_20110713,-26.88205825,1,g_5163
g_5163_20110714,-26.9573375,1,g_5163
g_5163_20110715,-27.047698,1,g_5163
g_5163_20110716,-26.8662785,1,g_5163
g_5163_20110717,-26.67777875,1,g_5163
g_5163_20110718,-26.8954885,1,g_5163
g_5163_20110719,-27.029537,1,g_5163
g_5163_20110720,-26.524458,1,g_5163
g_5163_20110721,-26.5499215,1,g_5163
g_5163_20110722,-26.65987175,1,g_5163
g_5163_20110723,-26.59516525,1,g_5163
g_5163_20110724,-26.516838,1,g_5163
g_5163_20110725,-26.73985,1,g_5163
g_5163_20110726,-26.82852775,1,g_5163
g_5163_20110727,-26.89755225,1,g_5163
g_5163_20110728,-26.88847175,1,g_5163
g_5163_20110729,-26.80585825,1,g_5163
g_5163_20110730,-26.4887075,1,g_5163
g_5163_20110731,-26.3063355,1,g_5163
g_5163_20110801,-26.6174855,1,g_5163
g_5163_20110802,-26.8911705,1,g_5163
g_5163_20110803,-27.0729075,1,g_5163
g_5163_20110804,-27.14285275,1,g_5163
g_5163_20110805,-27.13847125,1,g_5163
g_5163_20110806,-26.9546705,1,g_5163
g_5163_20110807,-26.77315575,1,g_5163
g_5163_20110808,-26.9772765,1,g_5163
g_5163_20110809,-27.2208625,1,g_5163
g_5163_20110810,-27.337639,1,g_5163
g_5163_20110811,-27.28223525,1,g_5163
g_5163_20110812,-27.21943375,1,g_5163
g_5163_20110813,-27.00632775,1,g_5163
g_5163_20110814,-26.7830935,1,g_5163
g_5163_20110815,-27.02664775,1,g_5163
g_5163_20110816,-27.19790725,1,g_5163
g_5163_20110817,-27.3256375,1,g_5163
g_5163_20110818,-27.349704,1,g_5163
g_5163_20110819,-27.384248,1,g_5163
g_5163_20110820,-27.182699,1,g_5163
g_5163_20110821,-26.97527625,1,g_5163
g_5163_20110822,-27.23511825,1,g_5163
g_5163_20110823,-27.46263875,1,g_5163
g_5163_20110824,-27.533727,1,g_5163
g_5163_20110825,-27.5231225,1,g_5163
g_5163_20110826,-27.27963175,1,g_5163
g_5163_20110827,-27.1017365,1,g_5163
g_5163_20110828,-26.93349325,1,g_5163
g_5163_20110829,-27.27105925,1,g_5163
g_5163_20110830,-27.445589,1,g_5163
g_5163_20110831,-27.52505925,1,g_5163
g_5163_20110901,-27.532711,1,g_5163
g_5163_20110902,-27.4805775,1,g_5163
g_5163_20110903,-27.18215925,1,g_5163
g_5163_20110904,-26.958417,1,g_5163
g_5163_20110905,-27.193494,1,g_5163
g_5163_20110906,-27.4291425,1,g_5163
g_5163_20110907,-27.50512025,1,g_5163
g_5163_20110908,-27.51483575,1,g_5163
g_5163_20110909,-27.50296125,1,g_5163
g_5163_20110910,-27.317573,1,g_5163
g_5163_20110911,-27.163014,1,g_5163
g_5163_20110912,-27.42720575,1,g_5163
g_5163_20110913,-27.6695535,1,g_5163
g_5163_20110914,-27.70673275,1,g_5163
g_5163_20110915,-27.70127175,1,g_5163
g_5163_20110916,-27.3970115,1,g_5163
g_5163_20110917,-26.74794625,1,g_5163
g_5163_20110918,-26.370915,1,g_5163
g_5163_20110919,-26.10411975,1,g_5163
g_5163_20110920,-25.954863,1,g_5163
g_5163_20110921,-26.00385325,1,g_5163
g_5163_20110922,-26.0424295,1,g_5163
g_5163_20110923,-26.06411475,1,g_5163
g_5163_20110924,-26.0943725,1,g_5163
g_5163_20110925,-26.0260465,1,g_5163
g_5163_20110926,-26.37723325,1,g_5163
g_5163_20110927,-26.579322,1,g_5163
g_5163_20110928,-26.6163425,1,g_5163
g_5163_20110929,-26.71010025,1,g_5163
g_5163_20110930,-26.5040745,1,g_5163
g_5163_20111001,-26.3496425,1,g_5163
g_5163_20111002,-26.20032225,1,g_5163
g_5163_20111003,-26.384123,1,g_5163
g_5163_20111004,-26.53649125,1,g_5163
g_5163_20111005,-26.596594,1,g_5163
g_5163_20111006,-26.5825605,1,g_5163
g_5163_20111007,-26.4622915,1,g_5163
g_5163_20111008,-26.1610475,1,g_5163
g_5163_20111009,-25.34427875,1,g_5163
g_5163_20111010,-24.55370375,1,g_5163
g_5163_20111011,-24.321389,1,g_5163
g_5163_20111012,-24.21283575,1,g_5163
g_5163_20111013,-24.1676555,1,g_5163
g_5163_20111014,-24.149558,1,g_5163
g_5163_20111015,-24.08767725,1,g_5163
g_5163_20111016,-23.9767745,1,g_5163
g_5163_20111017,-24.1642265,1,g_5163
g_5163_20111018,-24.34059775,1,g_5163
g_5163_20111019,-24.39933525,1,g_5163
g_5163_20111020,-24.46880425,1,g_5163
g_5163_20111021,-24.46270825,1,g_5163
g_5163_20111022,-24.3838095,1,g_5163
g_5163_20111023,-24.30535525,1,g_5163
g_5163_20111024,-24.55186225,1,g_5163
g_5163_20111025,-24.67467125,1,g_5163
g_5163_20111026,-24.73359925,1,g_5163
g_5163_20111027,-24.82300725,1,g_5163
g_5163_20111028,-24.99820375,1,g_5163
g_5163_20111029,-24.90847825,1,g_5163
g_5163_20111030,-24.81526025,1,g_5163
g_5163_20111031,-25.03192225,1,g_5163
g_5163_20111101,-25.1120275,1,g_5163
g_5163_20111102,-25.29411375,1,g_5163
g_5163_20111103,-25.4771525,1,g_5163
g_5163_20111104,-25.50588625,1,g_5163
g_5163_20111105,-25.31183025,1,g_5163
g_5163_20111106,-25.25639475,1,g_5163
g_5163_20111107,-25.49255125,1,g_5163
g_5163_20111108,-25.62393275,1,g_5163
g_5163_20111109,-25.64203025,1,g_5163
g_5163_20111110,-25.6982595,1,g_5163
g_5163_20111111,-25.648412,1,g_5163
g_5163_20111112,-25.5837055,1,g_5163
g_5163_20111113,-25.508458,1,g_5163
g_5163_20111114,-25.690449,1,g_5163
g_5163_20111115,-25.579451,1,g_5163
g_5163_20111116,-25.394666,1,g_5163
g_5163_20111117,-25.3821565,1,g_5163
g_5163_20111118,-25.2965585,1,g_5163
g_5163_20111119,-25.17479725,1,g_5163
g_5163_20111120,-25.13720525,1,g_5163
g_5163_20111121,-25.2975745,1,g_5163
g_5163_20111122,-25.2930025,1,g_5163
g_5163_20111123,-25.41031875,1,g_5163
g_5163_20111124,-25.337262,1,g_5163
g_5163_20111125,-25.20902375,1,g_5163
g_5163_20111126,-24.95483325,1,g_5163
g_5163_20111127,-24.6027575,1,g_5163
g_5163_20111128,-24.6562245,1,g_5163
g_5163_20111129,-24.71372375,1,g_5163
g_5163_20111130,-24.7942735,1,g_5163
g_5163_20111201,-24.8175145,1,g_5163
g_5163_20111202,-24.76833375,1,g_5163
g_5163_20111203,-24.5645305,1,g_5163
g_5163_20111204,-24.41190825,1,g_5163
g_5163_20111205,-24.40149425,1,g_5163
g_5163_20111206,-24.44797625,1,g_5163
g_5163_20111207,-24.51534975,1,g_5163
g_5163_20111208,-24.56697525,1,g_5163
g_5163_20111209,-24.58265975,1,g_5163
g_5163_20111210,-24.567515,1,g_5163
g_5163_20111211,-24.33183475,1,g_5163
g_5163_20111212,-24.24858625,1,g_5163
g_5163_20111213,-24.23671175,1,g_5163
g_5163_20111214,-24.2174395,1,g_5163
g_5163_20111215,-24.16140075,1,g_5163
g_5163_20111216,-24.15282825,1,g_5163
g_5163_20111217,-24.09497975,1,g_5163
g_5163_20111218,-24.0006505,1,g_5163
g_5163_20111219,-23.97991775,1,g_5163
g_5163_20111220,-23.967694,1,g_5163
g_5163_20111221,-23.933785,1,g_5163
g_5163_20111222,-23.7569375,1,g_5163
g_5163_20111223,-23.5965365,1,g_5163
g_5163_20111224,-23.4134025,1,g_5163
g_5163_20111225,-23.305008,1,g_5163
g_5163_20111226,-23.36206275,1,g_5163
g_5163_20111227,-23.38784375,1,g_5163
g_5163_20111228,-23.4667425,1,g_5163
g_5163_20111229,-23.47864875,1,g_5163
g_5163_20111230,-23.56812025,1,g_5163
g_5163_20111231,-23.5783755,1,g_5163
g_5163_20120101,-23.60876025,1,g_5163
g_5163_20120102,-23.7401735,1,g_5163
g_5163_20120103,-23.8317405,1,g_5163
g_5163_20120104,-23.8057055,1,g_5163
g_5163_20120105,-23.87120575,1,g_5163
g_5163_20120106,-23.917529,1,g_5163
g_5163_20120107,-23.85926775,1,g_5163
g_5163_20120108,-23.81945325,1,g_5163
g_5163_20120109,-23.89368475,1,g_5163
g_5163_20120110,-23.90594025,1,g_5163
g_5163_20120111,-23.926673,1,g_5163
g_5163_20120112,-24.0223675,1,g_5163
g_5163_20120113,-24.12069725,1,g_5163
g_5163_20120114,-24.107521,1,g_5163
g_5163_20120115,-24.00099975,1,g_5163
g_5163_20120116,-23.9794415,1,g_5163
g_5163_20120117,-24.083772,1,g_5163
g_5163_20120118,-24.1171095,1,g_5163
g_5163_20120119,-24.110696,1,g_5163
g_5163_20120120,-24.0892965,1,g_5163
g_5163_20120121,-23.97960025,1,g_5163
g_5163_20120122,-23.904702,1,g_5163
g_5163_20120123,-24.0417985,1,g_5163
g_5163_20120124,-23.94442125,1,g_5163
g_5163_20120125,-23.329519,1,g_5163
g_5163_20120126,-22.66546775,1,g_5163
g_5163_20120127,-22.52195775,1,g_5163
g_5163_20120128,-22.49424,1,g_5163
g_5163_20120129,-22.4836355,1,g_5163
g_5163_20120130,-22.5567875,1,g_5163
g_5163_20120131,-22.4512505,1,g_5163
g_5163_20120201,-22.38365475,1,g_5163
g_5163_20120202,-22.360509,1,g_5163
g_5163_20120203,-22.3311085,1,g_5163
g_5163_20120204,-21.878798,1,g_5163
g_5163_20120205,-21.37768775,1,g_5163
g_5163_20120206,-21.35400225,1,g_5163
g_5163_20120207,-21.302599,1,g_5163
g_5163_20120208,-21.373211,1,g_5163
g_5163_20120209,-21.4132795,1,g_5163
g_5163_20120210,-21.433536,1,g_5163
g_5163_20120211,-21.40359575,1,g_5163
g_5163_20120212,-21.3909275,1,g_5163
g_5163_20120213,-21.34320725,1,g_5163
g_5163_20120214,-21.32644325,1,g_5163
g_5163_20120215,-21.35355775,1,g_5163
g_5163_20120216,-21.38841925,1,g_5163
g_5163_20120217,-21.34549325,1,g_5163
g_5163_20120218,-20.93725175,1,g_5163
g_5163_20120219,-20.4710665,1,g_5163
g_5163_20120220,-20.3445745,1,g_5163
g_5163_20120221,-20.2869165,1,g_5163
g_5163_20120222,-20.2340845,1,g_5163
g_5163_20120223,-20.22795675,1,g_5163
g_5163_20120224,-20.316063,1,g_5163
g_5163_20120225,-20.3186665,1,g_5163
g_5163_20120226,-20.37032375,1,g_5163
g_5163_20120227,-20.49751425,1,g_5163
g_5163_20120228,-20.4630655,1,g_5163
g_5163_20120229,-20.5456155,1,g_5163
g_5163_20120301,-20.57574625,1,g_5163
g_5163_20120302,-20.62032325,1,g_5163
g_5163_20120303,-20.67436175,1,g_5163
g_5163_20120304,-20.715859,1,g_5163
g_5163_20120305,-20.9394425,1,g_5163
g_5163_20120306,-21.01192775,1,g_5163
g_5163_20120307,-21.06152125,1,g_5163
g_5163_20120308,-21.114385,1,g_5163
g_5163_20120309,-21.147151,1,g_5163
g_5163_20120310,-20.9763995,1,g_5163
g_5163_20120311,-20.8035525,1,g_5163
g_5163_20120312,-20.71652575,1,g_5163
g_5163_20120313,-20.71328725,1,g_5163
g_5163_20120314,-20.76122975,1,g_5163
g_5163_20120315,-20.783677,1,g_5163
g_5163_20120316,-20.80466375,1,g_5163
g_5163_20120317,-20.79228125,1,g_5163
g_5163_20120318,-20.77678725,1,g_5163
g_5163_20120319,-20.800822,1,g_5163
g_5163_20120320,-20.47554325,1,g_5163
g_5163_20120321,-20.125563,1,g_5163
g_5163_20120322,-19.91325075,1,g_5163
g_5163_20120323,-19.84365475,1,g_5163
g_5163_20120324,-19.73202175,1,g_5163
g_5163_20120325,-19.709003,1,g_5163
g_5163_20120326,-19.834225,1,g_5163
g_5163_20120327,-19.8638795,1,g_5163
g_5163_20120328,-19.87677,1,g_5163
g_5163_20120329,-19.81749275,1,g_5163
g_5163_20120330,-19.79152125,1,g_5163
g_5163_20120331,-19.81298425,1,g_5163
g_5163_20120401,-19.893534,1,g_5163
g_5163_20120402,-20.0294875,1,g_5163
g_5163_20120403,-20.14623225,1,g_5163
g_5163_20120404,-20.27596275,1,g_5163
g_5163_20120405,-20.4243305,1,g_5163
g_5163_20120406,-20.671917,1,g_5163
g_5163_20120407,-20.85400325,1,g_5163
g_5163_20120408,-20.999196,1,g_5163
g_5163_20120409,-21.1797265,1,g_5163
g_5163_20120410,-21.3229825,1,g_5163
g_5163_20120411,-21.525484,1,g_5163
g_5163_20120412,-21.6172415,1,g_5163
g_5163_20120413,-21.6604215,1,g_5163
g_5163_20120414,-21.63619625,1,g_5163
g_5163_20120415,-21.64838825,1,g_5163
g_5163_20120416,-21.92689925,1,g_5163
g_5163_20120417,-22.3118045,1,g_5163
g_5163_20120418,-22.63079675,1,g_5163
g_5163_20120419,-22.9357555,1,g_5163
g_5163_20120420,-23.200487,1,g_5163
g_5163_20120421,-23.250398,1,g_5163
g_5163_20120422,-23.39622575,1,g_5163
g_5163_20120423,-23.780623,1,g_5163
g_5163_20120424,-24.03935375,1,g_5163
g_5163_20120425,-24.34059775,1,g_5163
g_5163_20120426,-24.61872775,1,g_5163
g_5163_20120427,-24.81119625,1,g_5163
g_5163_20120428,-24.82783325,1,g_5163
g_5163_20120429,-24.78693925,1,g_5163
g_5163_20120430,-25.048591,1,g_5163
g_5163_20120501,-25.2830965,1,g_5163
g_5163_20120502,-25.521412,1,g_5163
g_5163_20120503,-25.654762,1,g_5163
g_5163_20120504,-25.8632325,1,g_5163
g_5163_20120505,-25.817576,1,g_5163
g_5163_20120506,-25.319101,1,g_5163
g_5163_20120507,-24.967565,1,g_5163
g_5163_20120508,-24.5675785,1,g_5163
g_5163_20120509,-24.08412125,1,g_5163
g_5163_20120510,-23.7502065,1,g_5163
g_5163_20120511,-23.17496,1,g_5163
g_5163_20120512,-22.767671,1,g_5163
g_5163_20120513,-22.5806635,1,g_5163
g_5163_20120514,-22.60031675,1,g_5163
g_5163_20120515,-22.082125,1,g_5163
g_5163_20120516,-21.30999675,1,g_5163
g_5163_20120517,-21.12591025,1,g_5163
g_5163_20120518,-21.07987275,1,g_5163
g_5163_20120519,-20.98421,1,g_5163
g_5163_20120520,-20.931251,1,g_5163
g_5163_20120521,-21.16483575,1,g_5163
g_5163_20120522,-21.3717505,1,g_5163
g_5163_20120523,-21.59523875,1,g_5163
g_5163_20120524,-21.85838275,1,g_5163
g_5163_20120525,-22.16432575,1,g_5163
g_5163_20120526,-22.402546,1,g_5163
g_5163_20120527,-22.511639,1,g_5163
g_5163_20120528,-22.871811,1,g_5163
g_5163_20120529,-23.3020235,1,g_5163
g_5163_20120530,-23.5845985,1,g_5163
g_5163_20120531,-23.79037025,1,g_5163
g_5163_20120601,-23.91349675,1,g_5163
g_5163_20120602,-23.98531525,1,g_5163
g_5163_20120603,-24.007191,1,g_5163
g_5163_20120604,-24.26547725,1,g_5163
g_5163_20120605,-24.5564025,1,g_5163
g_5163_20120606,-24.67155975,1,g_5163
g_5163_20120607,-24.867489,1,g_5163
g_5163_20120608,-24.89647675,1,g_5163
g_5163_20120609,-24.80630675,1,g_5163
g_5163_20120610,-24.807291,1,g_5163
g_5163_20120611,-25.1400945,1,g_5163
g_5163_20120612,-25.53141325,1,g_5163
g_5163_20120613,-25.72127825,1,g_5163
g_5163_20120614,-25.9904865,1,g_5163
g_5163_20120615,-26.17625575,1,g_5163
g_5163_20120616,-26.149046,1,g_5163
g_5163_20120617,-26.0193155,1,g_5163
g_5163_20120618,-26.16082525,1,g_5163
g_5163_20120619,-26.2894445,1,g_5163
g_5163_20120620,-26.37920175,1,g_5163
g_5163_20120621,-26.38739325,1,g_5163
g_5163_20120622,-26.4351135,1,g_5163
g_5163_20120623,-26.394283,1,g_5163
g_5163_20120624,-26.36897825,1,g_5163
g_5163_20120625,-26.6943205,1,g_5163
g_5163_20120626,-27.03668075,1,g_5163
g_5163_20120627,-27.2662015,1,g_5163
g_5163_20120628,-27.39342375,1,g_5163
g_5163_20120629,-27.3524345,1,g_5163
g_5163_20120630,-27.13891575,1,g_5163
g_5163_20120701,-26.74000875,1,g_5163
g_5163_20120702,-26.502487,1,g_5163
g_5163_20120703,-26.37462975,1,g_5163
g_5163_20120704,-26.4310495,1,g_5163
g_5163_20120705,-26.504265,1,g_5163
g_5163_20120706,-26.60570625,1,g_5163
g_5163_20120707,-26.520648,1,g_5163
g_5163_20120708,-26.366597,1,g_5163
g_5163_20120709,-26.35869125,1,g_5163
g_5163_20120710,-26.37970975,1,g_5163
g_5163_20120711,-25.9662295,1,g_5163
g_5163_20120712,-25.48188325,1,g_5163
g_5163_20120713,-25.4116205,1,g_5163
g_5163_20120714,-25.18775125,1,g_5163
g_5163_20120715,-25.05732225,1,g_5163
g_5163_20120716,-25.1785755,1,g_5163
g_5163_20120717,-25.3170055,1,g_5163
g_5163_20120718,-25.4899795,1,g_5163
g_5163_20120719,-25.4445135,1,g_5163
g_5163_20120720,-25.4126365,1,g_5163
g_5163_20120721,-25.368885,1,g_5163
g_5163_20120722,-25.3839345,1,g_5163
g_5163_20120723,-25.70851475,1,g_5163
g_5163_20120724,-26.0296025,1,g_5163
g_5163_20120725,-26.252551,1,g_5163
g_5163_20120726,-26.39958525,1,g_5163
g_5163_20120727,-26.5610975,1,g_5163
g_5163_20120728,-26.4911205,1,g_5163
g_5163_20120729,-26.39748975,1,g_5163
g_5163_20120730,-26.7136245,1,g_5163
g_5163_20120731,-27.0007715,1,g_5163
g_5163_20120801,-27.24280175,1,g_5163
g_5163_20120802,-27.40059925,1,g_5163
g_5163_20120803,-27.527758,1,g_5163
g_5163_20120804,-27.343354,1,g_5163
g_5163_20120805,-27.2288635,1,g_5163
g_5163_20120806,-27.42263375,1,g_5163
g_5163_20120807,-27.70476425,1,g_5163
g_5163_20120808,-27.85341775,1,g_5163
g_5163_20120809,-27.9809575,1,g_5163
g_5163_20120810,-28.03274175,1,g_5163
g_5163_20120811,-27.86859425,1,g_5163
g_5163_20120812,-27.72851325,1,g_5163
g_5163_20120813,-28.02397875,1,g_5163
g_5163_20120814,-28.23429075,1,g_5163
g_5163_20120815,-28.4058995,1,g_5163
g_5163_20120816,-28.46568475,1,g_5163
g_5163_20120817,-28.5431865,1,g_5163
g_5163_20120818,-28.31582475,1,g_5163
g_5163_20120819,-27.5055965,1,g_5163
g_5163_20120820,-26.94378025,1,g_5163
g_5163_20120821,-26.96594175,1,g_5163
g_5163_20120822,-27.00588325,1,g_5163
g_5163_20120823,-27.01813875,1,g_5163
g_5163_20120824,-27.02690175,1,g_5163
g_5163_20120825,-26.89215475,1,g_5163
g_5163_20120826,-26.74493,1,g_5163
g_5163_20120827,-27.07255825,1,g_5163
g_5163_20120828,-27.2711545,1,g_5163
g_5163_20120829,-27.39786875,1,g_5163
g_5163_20120830,-27.580209,1,g_5163
g_5163_20120831,-27.65123375,1,g_5163
g_5163_20120901,-27.527631,1,g_5163
g_5163_20120902,-27.393265,1,g_5163
g_5163_20120903,-27.6604095,1,g_5163
g_5163_20120904,-27.917775,1,g_5163
g_5163_20120905,-28.00181725,1,g_5163
g_5163_20120906,-28.1038935,1,g_5163
g_5163_20120907,-28.162123,1,g_5163
g_5163_20120908,-28.0956385,1,g_5163
g_5163_20120909,-27.96263775,1,g_5163
g_5163_20120910,-28.166314,1,g_5163
g_5163_20120911,-28.379547,1,g_5163
g_5163_20120912,-28.4923865,1,g_5163
g_5163_20120913,-28.40491525,1,g_5163
g_5163_20120914,-27.52010625,1,g_5163
g_5163_20120915,-26.65206125,1,g_5163
g_5163_20120916,-26.13942575,1,g_5163
g_5163_20120917,-25.41838325,1,g_5163
g_5163_20120918,-25.27957225,1,g_5163
g_5163_20120919,-25.447752,1,g_5163
g_5163_20120920,-25.506172,1,g_5163
g_5163_20120921,-25.5207135,1,g_5163
g_5163_20120922,-25.520015,1,g_5163
g_5163_20120923,-25.470993,1,g_5163
g_5163_20120924,-25.808178,1,g_5163
g_5163_20120925,-25.96740425,1,g_5163
g_5163_20120926,-26.130123,1,g_5163
g_5163_20120927,-26.2189595,1,g_5163
g_5163_20120928,-26.104469,1,g_5163
g_5163_20120929,-25.13936425,1,g_5163
g_5163_20120930,-24.438737,1,g_5163
g_5163_20121001,-24.412702,1,g_5163
g_5163_20121002,-24.36193375,1,g_5163
g_5163_20121003,-24.39412825,1,g_5163
g_5163_20121004,-24.378285,1,g_5163
g_5163_20121005,-24.42232225,1,g_5163
g_5163_20121006,-24.30573625,1,g_5163
g_5163_20121007,-24.216106,1,g_5163
g_5163_20121008,-24.4216555,1,g_5163
g_5163_20121009,-24.532844,1,g_5163
g_5163_20121010,-24.694769,1,g_5163
g_5163_20121011,-24.75588775,1,g_5163
g_5163_20121012,-24.8076085,1,g_5163
g_5163_20121013,-24.78782825,1,g_5163
g_5163_20121014,-24.773382,1,g_5163
g_5163_20121015,-24.92651225,1,g_5163
g_5163_20121016,-24.996902,1,g_5163
g_5163_20121017,-25.1030105,1,g_5163
g_5163_20121018,-25.378029,1,g_5163
g_5163_20121019,-25.46797675,1,g_5163
g_5163_20121020,-25.43025775,1,g_5163
g_5163_20121021,-25.50036175,1,g_5163
g_5163_20121022,-25.75156775,1,g_5163
g_5163_20121023,-25.94949725,1,g_5163
g_5163_20121024,-26.096214,1,g_5163
g_5163_20121025,-26.12945625,1,g_5163
g_5163_20121026,-25.9902325,1,g_5163
g_5163_20121027,-25.52061825,1,g_5163
g_5163_20121028,-25.4081915,1,g_5163
g_5163_20121029,-25.5844675,1,g_5163
g_5163_20121030,-25.663652,1,g_5163
g_5163_20121031,-25.762204,1,g_5163
g_5163_20121101,-25.8261485,1,g_5163
g_5163_20121102,-25.8816475,1,g_5163
g_5163_20121103,-25.6784475,1,g_5163
g_5163_20121104,-25.3366905,1,g_5163
g_5163_20121105,-25.3524385,1,g_5163
g_5163_20121106,-25.4200025,1,g_5163
g_5163_20121107,-25.4611505,1,g_5163
g_5163_20121108,-25.43521075,1,g_5163
g_5163_20121109,-25.46416675,1,g_5163
g_5163_20121110,-25.36072525,1,g_5163
g_5163_20121111,-25.28535075,1,g_5163
g_5163_20121112,-25.47997825,1,g_5163
g_5163_20121113,-25.4247015,1,g_5163
g_5163_20121114,-25.337516,1,g_5163
g_5163_20121115,-25.333452,1,g_5163
g_5163_20121116,-25.3054485,1,g_5163
g_5163_20121117,-25.21067475,1,g_5163
g_5163_20121118,-25.08958025,1,g_5163
g_5163_20121119,-25.2495685,1,g_5163
g_5163_20121120,-25.43590925,1,g_5163
g_5163_20121121,-25.48842375,1,g_5163
g_5163_20121122,-25.3110365,1,g_5163
g_5163_20121123,-25.11434525,1,g_5163
g_5163_20121124,-25.0609735,1,g_5163
g_5163_20121125,-24.97686775,1,g_5163
g_5163_20121126,-25.12729925,1,g_5163
g_5163_20121127,-25.1310775,1,g_5163
g_5163_20121128,-25.02531825,1,g_5163
g_5163_20121129,-24.857964,1,g_5163
g_5163_20121130,-24.76211075,1,g_5163
g_5163_20121201,-24.568912,1,g_5163
g_5163_20121202,-24.49191825,1,g_5163
g_5163_20121203,-24.5697375,1,g_5163
g_5163_20121204,-24.64882675,1,g_5163
g_5163_20121205,-24.610695,1,g_5163
g_5163_20121206,-24.5313835,1,g_5163
g_5163_20121207,-24.52741475,1,g_5163
g_5163_20121208,-24.38301575,1,g_5163
g_5163_20121209,-24.287861,1,g_5163
g_5163_20121210,-24.38511125,1,g_5163
g_5163_20121211,-24.448135,1,g_5163
g_5163_20121212,-24.427688,1,g_5163
g_5163_20121213,-24.42340175,1,g_5163
g_5163_20121214,-24.34472525,1,g_5163
g_5163_20121215,-24.18495925,1,g_5163
g_5163_20121216,-24.07846975,1,g_5163
g_5163_20121217,-24.227409,1,g_5163
g_5163_20121218,-24.33348575,1,g_5163
g_5163_20121219,-24.4106065,1,g_5163
g_5163_20121220,-24.581739,1,g_5163
g_5163_20121221,-24.59072425,1,g_5163
g_5163_20121222,-24.41927425,1,g_5163
g_5163_20121223,-24.317706,1,g_5163
g_5163_20121224,-24.377142,1,g_5163
g_5163_20121225,-24.37164925,1,g_5163
g_5163_20121226,-24.404447,1,g_5163
g_5163_20121227,-24.430355,1,g_5163
g_5163_20121228,-24.4501035,1,g_5163
g_5163_20121229,-24.51890575,1,g_5163
g_5163_20121230,-24.37761825,1,g_5163
g_5163_20121231,-24.377142,1,g_5163
g_5163_20130101,-24.28954375,1,g_5163
g_5163_20130102,-24.30884775,1,g_5163
g_5163_20130103,-24.4013355,1,g_5163
g_5163_20130104,-24.33577175,1,g_5163
g_5163_20130105,-24.20604125,1,g_5163
g_5163_20130106,-24.219281,1,g_5163
g_5163_20130107,-24.265255,1,g_5163
g_5163_20130108,-24.1708305,1,g_5163
g_5163_20130109,-23.653242,1,g_5163
g_5163_20130110,-23.20839275,1,g_5163
g_5163_20130111,-22.993477,1,g_5163
g_5163_20130112,-22.8614605,1,g_5163
g_5163_20130113,-22.85793625,1,g_5163
g_5163_20130114,-22.94416925,1,g_5163
g_5163_20130115,-22.94023225,1,g_5163
g_5163_20130116,-23.02976725,1,g_5163
g_5163_20130117,-23.1092375,1,g_5163
g_5163_20130118,-23.1079675,1,g_5163
g_5163_20130119,-22.99490575,1,g_5163
g_5163_20130120,-23.01224125,1,g_5163
g_5163_20130121,-23.113619,1,g_5163
g_5163_20130122,-23.2612565,1,g_5163
g_5163_20130123,-23.29722925,1,g_5163
g_5163_20130124,-23.31602525,1,g_5163
g_5163_20130125,-23.33945675,1,g_5163
g_5163_20130126,-23.2815765,1,g_5163
g_5163_20130127,-23.22718875,1,g_5163
g_5163_20130128,-23.3556175,1,g_5163
g_5163_20130129,-23.37203225,1,g_5163
