2008-01-01	8.0970000e+00
2008-01-02	8.0900000e+00
2008-01-03	8.0280000e+00
2008-01-04	7.9940000e+00
2008-01-05	8.0240000e+00
2008-01-06	7.9160000e+00
2008-01-07	7.9620000e+00
2008-01-08	8.0100000e+00
2008-01-09	7.9820000e+00
2008-01-10	7.8680000e+00
2008-01-11	7.8570000e+00
2008-01-12	7.7890000e+00
2008-01-13	7.8640000e+00
2008-01-14	7.8620000e+00
2008-01-15	8.0500000e+00
2008-01-16	7.7750000e+00
2008-01-17	7.8340000e+00
2008-01-18	7.8060000e+00
2008-01-19	7.6730000e+00
2008-01-20	7.7420000e+00
2008-01-21	7.8430000e+00
2008-01-22	7.6000000e+00
2008-01-23	7.6460000e+00
2008-01-24	7.5780000e+00
2008-01-25	7.6390000e+00
2008-01-26	7.5110000e+00
2008-01-27	7.5280000e+00
2008-01-28	7.4930000e+00
2008-01-29	7.4300000e+00
2008-01-30	7.4830000e+00
2008-01-31	7.3500000e+00
2008-02-01	7.3590000e+00
2008-02-02	7.2780000e+00
2008-02-03	7.2820000e+00
2008-02-04	7.1590000e+00
2008-02-05	7.2080000e+00
2008-02-06	7.2850000e+00
2008-02-07	7.2070000e+00
2008-02-08	7.1560000e+00
2008-02-09	7.0890000e+00
2008-02-10	7.0930000e+00
2008-02-11	7.1020000e+00
2008-02-12	7.2370000e+00
2008-02-13	7.0810000e+00
2008-02-14	7.0800000e+00
2008-02-15	8.1820000e+00
2008-02-16	7.0740000e+00
2008-02-17	7.1070000e+00
2008-02-18	7.0040000e+00
2008-02-19	6.9930000e+00
2008-02-20	6.8860000e+00
2008-02-21	6.9140000e+00
2008-02-22	6.9090000e+00
2008-02-23	6.8940000e+00
2008-02-24	6.8440000e+00
2008-02-25	6.7100000e+00
2008-02-26	6.8340000e+00
2008-02-27	6.7790000e+00
2008-02-28	6.7290000e+00
2008-02-29	6.6860000e+00
2008-03-01	6.5150000e+00
2008-03-02	6.7370000e+00
2008-03-03	6.7200000e+00
2008-03-04	6.6240000e+00
2008-03-05	6.6880000e+00
2008-03-06	8.9030000e+00
2008-03-07	6.1530000e+00
2008-03-08	6.7340000e+00
2008-03-09	1.0620000e+01
2008-03-10	3.7530000e+01
2008-03-11	5.8100000e+00
2008-03-12	8.1470000e+00
2008-03-13	7.1660000e+00
2008-03-14	7.4810000e+00
2008-03-15	7.2550000e+00
2008-03-16	7.3260000e+00
2008-03-17	7.4470000e+00
2008-03-18	8.4440000e+00
2008-03-19	7.2540000e+00
2008-03-20	7.1900000e+00
2008-03-21	7.0220000e+00
2008-03-22	7.0490000e+00
2008-03-23	7.0250000e+00
2008-03-24	6.9330000e+00
2008-03-25	6.9510000e+00
2008-03-26	6.7330000e+00
2008-03-27	6.8450000e+00
2008-03-28	6.7550000e+00
2008-03-29	6.7810000e+00
2008-03-30	6.7200000e+00
2008-03-31	6.5520000e+00
2008-04-01	6.6490000e+00
2008-04-02	6.4270000e+00
2008-04-03	6.4870000e+00
2008-04-04	6.4020000e+00
2008-04-05	6.4130000e+00
2008-04-06	6.4680000e+00
2008-04-07	6.2400000e+00
2008-04-08	6.2170000e+00
2008-04-09	6.5480000e+00
2008-04-10	6.4670000e+00
2008-04-11	6.2650000e+00
2008-04-12	6.2090000e+00
2008-04-13	6.1280000e+00
2008-04-14	6.1320000e+00
2008-04-15	6.0960000e+00
2008-04-16	6.0010000e+00
2008-04-17	1.9240000e+01
2008-04-18	5.5990000e+00
2008-04-19	6.3750000e+00
2008-04-20	6.0230000e+00
2008-04-21	5.9720000e+00
2008-04-22	5.8860000e+00
2008-04-23	5.9460000e+00
2008-04-24	5.9240000e+00
2008-04-25	6.1620000e+00
2008-04-26	5.8690000e+00
2008-04-27	5.8960000e+00
2008-04-28	5.7350000e+00
2008-04-29	5.7080000e+00
2008-04-30	5.6940000e+00
2008-05-01	5.6210000e+00
2008-05-02	5.6040000e+00
2008-05-03	5.6850000e+00
2008-05-04	5.8190000e+00
2008-05-05	5.5510000e+00
2008-05-06	5.6100000e+00
2008-05-07	5.5840000e+00
2008-05-08	5.4730000e+00
2008-05-09	5.5220000e+00
2008-05-10	5.5540000e+00
2008-05-11	5.4720000e+00
2008-05-12	5.5270000e+00
2008-05-13	1.0420000e+01
2008-05-14	5.9200000e+00
2008-05-15	5.7110000e+00
2008-05-16	5.5750000e+00
2008-05-17	5.4100000e+00
2008-05-18	5.4140000e+00
2008-05-19	5.3870000e+00
2008-05-20	5.2570000e+00
2008-05-21	5.5440000e+00
2008-05-22	5.1670000e+00
2008-05-23	5.3000000e+00
2008-05-24	5.1260000e+00
2008-05-25	5.2430000e+00
2008-05-26	5.1350000e+00
2008-05-27	5.0480000e+00
2008-05-28	5.0480000e+00
2008-05-29	5.1420000e+00
2008-05-30	5.1060000e+00
2008-05-31	5.0730000e+00
2008-06-01	4.9850000e+00
2008-06-02	4.9530000e+00
2008-06-03	4.9440000e+00
2008-06-04	4.9060000e+00
2008-06-05	4.9050000e+00
2008-06-06	5.0700000e+00
2008-06-07	5.0100000e+00
2008-06-08	4.9180000e+00
2008-06-09	4.8350000e+00
2008-06-10	4.8460000e+00
2008-06-11	4.8050000e+00
2008-06-12	4.8180000e+00
2008-06-13	4.9100000e+00
2008-06-14	4.8340000e+00
2008-06-15	4.8580000e+00
2008-06-16	4.7450000e+00
2008-06-17	4.7230000e+00
2008-06-18	4.7110000e+00
2008-06-19	4.7050000e+00
2008-06-20	4.6550000e+00
2008-06-21	4.8070000e+00
2008-06-22	4.5760000e+00
2008-06-23	4.6430000e+00
2008-06-24	4.5800000e+00
2008-06-25	4.5800000e+00
2008-06-26	4.6040000e+00
2008-06-27	4.5960000e+00
2008-06-28	4.5620000e+00
2008-06-29	4.5900000e+00
2008-06-30	4.5570000e+00
